 obs_wave   obs_eint  obs_pint
 567.9155  9.4232e-02    14.42
 567.9184  1.0150e-01    15.53
 567.9214  9.7560e-02    14.93
 567.9243  1.1208e-01    17.15
 567.9273  1.0064e-01    15.40
 567.9302  8.6009e-02    13.16
 567.9332  9.9511e-02    15.23
 567.9361  9.3737e-02    14.35
 567.9391  9.3101e-02    14.25
 567.9420  9.5250e-02    14.58
 567.9450  9.0483e-02    13.85
 567.9479  9.8064e-02    15.01
 567.9509  1.0046e-01    15.38
 567.9538  1.0578e-01    16.19
 567.9568  1.1480e-01    17.57
 567.9597  1.0455e-01    16.00
 567.9627  9.6774e-02    14.81
 567.9656  1.1636e-01    17.81
 567.9686  8.5746e-02    13.12
 567.9715  8.7861e-02    13.45
 567.9745  1.0263e-01    15.71
 567.9774  9.5895e-02    14.68
 567.9803  1.0248e-01    15.68
 567.9833  1.0590e-01    16.21
 567.9862  9.8310e-02    15.05
 567.9892  9.5590e-02    14.63
 567.9921  9.8956e-02    15.15
 567.9951  9.3617e-02    14.33
 567.9980  8.3065e-02    12.71
 568.0010  9.6252e-02    14.73
 568.0039  1.0186e-01    15.59
 568.0069  1.0018e-01    15.33
 568.0098  9.8789e-02    15.12
 568.0128  1.1060e-01    16.93
 568.0157  1.1032e-01    16.89
 568.0187  1.0495e-01    16.06
 568.0216  9.9251e-02    15.19
 568.0246  1.1716e-01    17.93
 568.0275  1.1752e-01    17.99
 568.0305  1.1243e-01    17.21
 568.0334  8.8694e-02    13.58
 568.0364  1.0787e-01    16.51
 568.0393  1.0850e-01    16.61
 568.0423  1.1025e-01    16.88
 568.0452  1.0741e-01    16.44
 568.0482  1.0851e-01    16.61
 568.0511  1.0970e-01    16.79
 568.0541  9.6405e-02    14.76
 568.0570  1.0211e-01    15.63
 568.0600  9.6915e-02    14.84
 568.0629  9.6294e-02    14.74
 568.0659  1.0788e-01    16.51
 568.0688  9.4493e-02    14.46
 568.0718  9.5078e-02    14.55
 568.0747  1.0685e-01    16.36
 568.0777  1.0780e-01    16.50
 568.0806  1.0054e-01    15.39
 568.0836  1.1109e-01    17.01
 568.0865  1.4234e-01    21.79
 568.0895  1.2308e-01    18.84
 568.0924  1.0095e-01    15.45
 568.0954  1.0647e-01    16.30
 568.0983  1.1132e-01    17.04
 568.1013  1.2450e-01    19.06
 568.1042  1.1678e-01    17.88
 568.1072  8.1209e-02    12.43
 568.1101  7.6337e-02    11.69
 568.1131  1.1257e-01    17.23
 568.1160  1.0905e-01    16.69
 568.1190  9.4935e-02    14.53
 568.1219  1.0511e-01    16.09
 568.1249  1.2396e-01    18.98
 568.1278  1.0941e-01    16.75
 568.1307  1.1636e-01    17.81
 568.1337  1.3104e-01    20.06
 568.1366  1.0665e-01    16.33
 568.1396  1.0684e-01    16.36
 568.1425  1.2479e-01    19.11
 568.1455  1.3257e-01    20.30
 568.1484  9.2108e-02    14.10
 568.1514  8.7170e-02    13.35
 568.1543  9.9897e-02    15.29
 568.1573  1.2421e-01    19.02
 568.1602  1.2903e-01    19.75
 568.1632  1.1506e-01    17.62
 568.1661  1.0806e-01    16.54
 568.1691  1.0785e-01    16.51
 568.1720  1.0248e-01    15.69
 568.1750  8.6355e-02    13.22
 568.1779  9.2794e-02    14.21
 568.1809  1.0427e-01    15.96
 568.1838  1.1570e-01    17.72
 568.1868  1.0962e-01    16.78
 568.1897  1.1000e-01    16.84
 568.1927  1.1552e-01    17.69
 568.1956  1.0081e-01    15.44
 568.1986  9.8988e-02    15.16
 568.2015  1.0544e-01    16.14
 568.2045  1.1003e-01    16.85
 568.2074  1.1009e-01    16.86
 568.2104  9.8721e-02    15.12
 568.2133  9.3846e-02    14.37
 568.2163  1.1191e-01    17.13
 568.2192  1.0445e-01    15.99
 568.2222  9.1006e-02    13.93
 568.2251  1.0164e-01    15.56
 568.2281  9.9737e-02    15.27
 568.2310  1.1249e-01    17.23
 568.2340  1.1690e-01    17.90
 568.2369  8.6375e-02    13.23
 568.2399  8.1886e-02    12.54
 568.2428  7.8336e-02    12.00
 568.2458  9.2792e-02    14.21
 568.2487  1.0248e-01    15.69
 568.2517  7.7199e-02    11.82
 568.2546  7.7375e-02    11.85
 568.2576  1.0180e-01    15.59
 568.2605  1.0008e-01    15.32
 568.2635  1.0011e-01    15.33
 568.2664  1.0557e-01    16.17
 568.2694  9.5045e-02    14.55
 568.2723  7.5357e-02    11.54
 568.2752  7.6614e-02    11.73
 568.2782  8.7898e-02    13.46
 568.2811  8.4722e-02    12.97
 568.2841  8.2684e-02    12.66
 568.2870  8.0753e-02    12.37
 568.2900  8.2385e-02    12.62
 568.2929  8.5366e-02    13.07
 568.2959  8.4518e-02    12.94
 568.2988  7.1710e-02    10.98
 568.3018  7.5372e-02    11.54
 568.3047  9.1162e-02    13.96
 568.3077  9.6044e-02    14.71
 568.3106  7.9115e-02    12.12
 568.3136  1.0139e-01    15.53
 568.3165  9.8209e-02    15.04
 568.3195  1.0380e-01    15.90
 568.3224  1.0050e-01    15.39
 568.3254  8.7962e-02    13.47
 568.3283  9.7634e-02    14.95
 568.3313  1.0544e-01    16.15
 568.3342  1.0925e-01    16.73
 568.3372  1.1152e-01    17.08
 568.3401  1.2020e-01    18.41
 568.3431  1.1982e-01    18.35
 568.3460  1.1882e-01    18.20
 568.3490  1.0731e-01    16.44
 568.3519  9.8827e-02    15.14
 568.3549  9.7957e-02    15.00
 568.3578  9.6230e-02    14.74
 568.3608  9.5722e-02    14.66
 568.3637  1.1027e-01    16.89
 568.3667  1.1580e-01    17.74
 568.3696  1.0268e-01    15.73
 568.3726  9.5164e-02    14.58
 568.3755  1.0162e-01    15.56
 568.3785  1.0543e-01    16.15
 568.3814  1.2774e-01    19.56
 568.3844  1.0052e-01    15.40
 568.3873  6.8516e-02    10.49
 568.3903  8.4794e-02    12.99
 568.3932  9.1641e-02    14.04
 568.3962  9.7854e-02    14.99
 568.3991  8.3441e-02    12.78
 568.4021  9.4715e-02    14.51
 568.4050  9.7720e-02    14.97
 568.4080  1.0258e-01    15.71
 568.4109  1.0890e-01    16.68
 568.4139  1.0415e-01    15.95
 568.4168  1.0268e-01    15.73
 568.4197  1.0111e-01    15.49
 568.4227  8.6940e-02    13.32
 568.4256  9.2968e-02    14.24
 568.4286  1.0619e-01    16.27
 568.4315  9.5442e-02    14.62
 568.4345  8.9471e-02    13.70
 568.4374  9.9065e-02    15.17
 568.4404  9.3421e-02    14.31
 568.4433  1.0332e-01    15.83
 568.4463  1.0313e-01    15.80
 568.4492  1.1026e-01    16.89
 568.4522  1.1450e-01    17.54
 568.4551  1.2279e-01    18.81
 568.4581  1.1281e-01    17.28
 568.4610  1.1271e-01    17.27
 568.4640  1.0594e-01    16.23
 568.4669  1.0606e-01    16.25
 568.4699  1.0926e-01    16.74
 568.4728  1.0370e-01    15.88
 568.4758  1.0527e-01    16.13
 568.4787  1.0063e-01    15.42
 568.4817  9.0198e-02    13.82
 568.4846  8.5417e-02    13.08
 568.4876  1.0013e-01    15.34
 568.4905  1.2032e-01    18.43
 568.4935  9.8105e-02    15.03
 568.4964  9.5346e-02    14.61
 568.4994  1.2253e-01    18.77
 568.5023  1.1471e-01    17.57
 568.5053  9.5814e-02    14.68
 568.5082  1.0937e-01    16.76
 568.5112  1.1412e-01    17.48
 568.5141  9.9588e-02    15.26
 568.5171  9.6040e-02    14.71
 568.5200  9.7752e-02    14.98
 568.5230  1.0323e-01    15.81
 568.5259  1.1696e-01    17.92
 568.5289  1.1701e-01    17.93
 568.5318  1.0021e-01    15.35
 568.5348  8.9032e-02    13.64
 568.5377  8.5757e-02    13.14
 568.5407  8.0976e-02    12.41
 568.5436  9.9557e-02    15.25
 568.5466  1.1495e-01    17.61
 568.5495  1.1286e-01    17.29
 568.5525  1.1529e-01    17.66
 568.5554  1.1935e-01    18.29
 568.5584  1.2360e-01    18.94
 568.5613  1.2419e-01    19.03
 568.5643  1.1637e-01    17.83
 568.5672  1.0678e-01    16.36
 568.5701  1.2303e-01    18.85
 568.5731  1.2153e-01    18.62
 568.5760  1.1826e-01    18.12
 568.5790  1.2360e-01    18.94
 568.5819  1.1686e-01    17.91
 568.5849  1.1851e-01    18.16
 568.5878  1.1632e-01    17.82
 568.5908  1.0352e-01    15.86
 568.5937  9.6127e-02    14.73
 568.5967  1.0193e-01    15.62
 568.5996  1.0832e-01    16.60
 568.6026  1.1758e-01    18.02
 568.6055  1.0974e-01    16.81
 568.6085  1.0084e-01    15.45
 568.6114  1.0609e-01    16.26
 568.6144  1.0729e-01    16.44
 568.6173  9.4520e-02    14.48
 568.6203  9.0193e-02    13.82
 568.6232  9.4949e-02    14.55
 568.6262  1.1214e-01    17.18
 568.6291  1.2447e-01    19.07
 568.6321  8.2291e-02    12.61
 568.6350  9.1997e-02    14.10
 568.6380  1.0540e-01    16.15
 568.6409  1.0628e-01    16.29
 568.6439  1.1118e-01    17.04
 568.6468  1.0501e-01    16.09
 568.6498  9.9189e-02    15.20
 568.6527  7.9840e-02    12.23
 568.6557  9.0466e-02    13.86
 568.6586  1.0803e-01    16.55
 568.6616  1.0104e-01    15.48
 568.6645  9.3243e-02    14.29
 568.6675  8.5829e-02    13.15
 568.6704  9.6409e-02    14.77
 568.6734  7.4449e-02    11.41
 568.6763  7.9068e-02    12.12
 568.6793  8.9859e-02    13.77
 568.6822  8.6538e-02    13.26
 568.6852  9.1352e-02    14.00
 568.6881  9.9080e-02    15.18
 568.6911  9.7452e-02    14.93
 568.6940  9.6508e-02    14.79
 568.6970  1.1052e-01    16.94
 568.6999  1.0175e-01    15.59
 568.7029  9.3162e-02    14.28
 568.7058  8.8987e-02    13.64
 568.7088  1.0440e-01    16.00
 568.7117  1.0980e-01    16.83
 568.7147  1.0590e-01    16.23
 568.7176  1.0475e-01    16.05
 568.7205  9.5471e-02    14.63
 568.7235  1.1723e-01    17.97
 568.7264  1.1332e-01    17.37
 568.7294  1.1175e-01    17.13
 568.7323  1.0893e-01    16.69
 568.7353  1.0971e-01    16.81
 568.7382  1.1399e-01    17.47
 568.7412  1.1861e-01    18.18
 568.7441  1.0587e-01    16.22
 568.7471  9.5124e-02    14.58
 568.7500  9.3972e-02    14.40
 568.7530  9.5197e-02    14.59
 568.7559  9.1484e-02    14.02
 568.7589  8.8205e-02    13.52
 568.7618  1.0630e-01    16.29
 568.7648  1.1767e-01    18.03
 568.7677  1.0974e-01    16.82
 568.7707  9.4297e-02    14.45
 568.7736  9.6451e-02    14.78
 568.7766  8.8913e-02    13.63
 568.7795  8.3988e-02    12.87
 568.7825  8.6312e-02    13.23
 568.7854  9.5920e-02    14.70
 568.7884  9.1009e-02    13.95
 568.7913  1.1293e-01    17.31
 568.7943  1.0135e-01    15.53
 568.7972  9.4465e-02    14.48
 568.8002  1.0705e-01    16.41
 568.8031  1.0171e-01    15.59
 568.8061  9.8574e-02    15.11
 568.8090  9.0828e-02    13.92
 568.8120  8.6515e-02    13.26
 568.8149  1.2715e-01    19.49
 568.8179  1.2029e-01    18.44
 568.8208  9.7761e-02    14.98
 568.8238  8.5931e-02    13.17
 568.8267  7.5876e-02    11.63
 568.8297  7.2201e-02    11.07
 568.8326  7.4252e-02    11.38
 568.8356  7.9985e-02    12.26
 568.8385  8.2956e-02    12.72
 568.8415  8.7136e-02    13.36
 568.8444  9.3877e-02    14.39
 568.8474  9.5487e-02    14.64
 568.8503  9.7832e-02    15.00
 568.8533  9.5432e-02    14.63
 568.8562  9.6003e-02    14.72
 568.8592  9.1378e-02    14.01
 568.8621  9.4583e-02    14.50
 568.8650  9.9926e-02    15.32
 568.8680  1.0484e-01    16.07
 568.8709  9.7764e-02    14.99
 568.8739  9.9721e-02    15.29
 568.8768  1.1412e-01    17.49
 568.8798  1.0303e-01    15.79
 568.8827  8.6432e-02    13.25
 568.8857  1.0851e-01    16.63
 568.8886  1.0846e-01    16.63
 568.8916  1.0283e-01    15.76
 568.8945  1.1228e-01    17.21
 568.8975  1.0974e-01    16.82
 568.9004  1.1721e-01    17.97
 568.9034  1.1834e-01    18.14
 568.9063  9.4871e-02    14.54
 568.9093  9.2326e-02    14.15
 568.9122  9.2357e-02    14.16
 568.9152  1.0968e-01    16.81
 568.9181  1.2100e-01    18.55
 568.9211  9.2860e-02    14.24
 568.9240  1.0567e-01    16.20
 568.9270  1.0290e-01    15.78
 568.9299  1.0208e-01    15.65
 568.9329  1.0790e-01    16.54
 568.9358  1.1738e-01    18.00
 568.9388  1.2437e-01    19.07
 568.9417  9.7745e-02    14.99
 568.9447  1.0288e-01    15.77
 568.9476  1.1727e-01    17.98
 568.9506  1.0834e-01    16.61
 568.9535  1.0199e-01    15.64
 568.9565  1.0338e-01    15.85
 568.9594  1.0338e-01    15.85
 568.9624  1.0533e-01    16.15
 568.9653  8.9902e-02    13.78
 568.9683  6.9908e-02    10.72
 568.9712  1.1703e-01    17.94
 568.9742  1.3255e-01    20.32
 568.9771  1.0556e-01    16.18
 568.9801  1.0090e-01    15.47
 568.9830  1.0369e-01    15.90
 568.9860  1.2181e-01    18.68
 568.9889  1.2368e-01    18.96
 568.9919  1.0165e-01    15.59
 568.9948  1.1153e-01    17.10
 568.9978  1.1475e-01    17.59
 569.0007  1.1388e-01    17.46
 569.0037  1.0751e-01    16.48
 569.0066  1.0698e-01    16.40
 569.0096  1.1309e-01    17.34
 569.0125  1.1172e-01    17.13
 569.0154  1.0819e-01    16.59
 569.0184  1.0210e-01    15.66
 569.0213  9.5129e-02    14.59
 569.0243  9.5727e-02    14.68
 569.0272  9.5904e-02    14.71
 569.0302  1.0665e-01    16.35
 569.0331  1.0121e-01    15.52
 569.0361  9.8675e-02    15.13
 569.0390  1.0027e-01    15.38
 569.0420  1.0962e-01    16.81
 569.0449  1.1136e-01    17.08
 569.0479  1.1628e-01    17.83
 569.0508  1.0338e-01    15.85
 569.0538  9.8318e-02    15.08
 569.0567  1.0655e-01    16.34
 569.0597  1.0964e-01    16.81
 569.0626  1.1927e-01    18.29
 569.0656  1.0847e-01    16.63
 569.0685  1.1203e-01    17.18
 569.0715  1.1391e-01    17.47
 569.0744  1.0019e-01    15.36
 569.0774  9.6383e-02    14.78
 569.0803  1.0875e-01    16.68
 569.0833  1.1041e-01    16.93
 569.0862  1.1072e-01    16.98
 569.0892  1.1677e-01    17.91
 569.0921  1.3043e-01    20.00
 569.0951  1.2320e-01    18.89
 569.0980  1.1101e-01    17.02
 569.1010  1.0873e-01    16.67
 569.1039  1.0559e-01    16.19
 569.1069  1.1537e-01    17.69
 569.1098  1.0692e-01    16.40
 569.1128  1.0212e-01    15.66
 569.1157  1.1501e-01    17.64
 569.1187  1.2240e-01    18.77
 569.1216  1.0559e-01    16.19
 569.1246  1.1072e-01    16.98
 569.1275  1.1905e-01    18.26
 569.1305  1.1108e-01    17.04
 569.1334  1.0879e-01    16.69
 569.1364  1.1912e-01    18.27
 569.1393  1.1874e-01    18.21
 569.1423  1.0564e-01    16.20
 569.1452  9.7998e-02    15.03
 569.1482  9.0959e-02    13.95
 569.1511  9.8705e-02    15.14
 569.1541  1.0031e-01    15.38
 569.1570  9.5378e-02    14.63
 569.1599  9.6441e-02    14.79
 569.1629  1.0021e-01    15.37
 569.1658  8.8561e-02    13.58
 569.1688  7.9610e-02    12.21
 569.1717  1.3258e-01    20.33
 569.1747  1.4012e-01    21.49
 569.1776  1.4033e-01    21.52
 569.1806  1.3252e-01    20.33
 569.1835  1.2470e-01    19.13
 569.1865  1.3289e-01    20.38
 569.1894  1.3345e-01    20.47
 569.1924  1.2401e-01    19.02
 569.1953  1.3036e-01    20.00
 569.1983  1.3908e-01    21.33
 569.2012  1.3169e-01    20.20
 569.2042  1.2837e-01    19.69
 569.2071  1.1368e-01    17.44
 569.2101  1.0479e-01    16.07
 569.2130  8.8358e-02    13.55
 569.2160  1.0504e-01    16.11
 569.2189  1.1369e-01    17.44
 569.2219  9.8630e-02    15.13
 569.2248  1.0077e-01    15.46
 569.2278  1.0793e-01    16.56
 569.2307  1.1390e-01    17.47
 569.2337  1.1795e-01    18.09
 569.2366  9.9292e-02    15.23
 569.2396  9.4992e-02    14.57
 569.2425  8.7378e-02    13.40
 569.2455  1.0058e-01    15.43
 569.2484  1.1247e-01    17.25
 569.2514  1.0379e-01    15.92
 569.2543  1.0445e-01    16.02
 569.2573  1.1664e-01    17.89
 569.2602  1.2115e-01    18.58
 569.2632  1.2617e-01    19.35
 569.2661  1.1420e-01    17.52
 569.2691  1.1125e-01    17.07
 569.2720  1.1103e-01    17.03
 569.2750  1.1482e-01    17.61
 569.2779  1.2037e-01    18.47
 569.2809  9.8575e-02    15.12
 569.2838  9.0848e-02    13.94
 569.2868  9.5340e-02    14.63
 569.2897  1.0222e-01    15.68
 569.2927  1.1451e-01    17.57
 569.2956  1.2120e-01    18.59
 569.2986  1.2423e-01    19.06
 569.3015  1.0516e-01    16.13
 569.3044  1.0661e-01    16.35
 569.3074  1.1013e-01    16.90
 569.3103  9.8336e-02    15.09
 569.3133  9.1697e-02    14.07
 569.3162  1.0751e-01    16.49
 569.3192  1.0448e-01    16.03
 569.3221  9.4139e-02    14.44
 569.3251  1.0819e-01    16.60
 569.3280  1.1794e-01    18.09
 569.3310  9.5969e-02    14.72
 569.3339  9.7081e-02    14.89
 569.3369  1.0837e-01    16.63
 569.3398  1.1078e-01    17.00
 569.3428  1.1275e-01    17.30
 569.3457  1.2123e-01    18.60
 569.3487  1.2191e-01    18.70
 569.3516  1.1732e-01    18.00
 569.3546  1.1735e-01    18.00
 569.3575  1.1741e-01    18.01
 569.3605  1.2500e-01    19.18
 569.3634  1.2360e-01    18.96
 569.3664  1.0674e-01    16.38
 569.3693  1.1362e-01    17.43
 569.3723  1.2152e-01    18.65
 569.3752  1.1727e-01    17.99
 569.3782  1.1535e-01    17.70
 569.3811  1.0657e-01    16.35
 569.3841  1.0859e-01    16.66
 569.3870  1.1130e-01    17.08
 569.3900  1.0735e-01    16.47
 569.3929  1.0315e-01    15.83
 569.3959  7.2708e-02    11.16
 569.3988  8.5835e-02    13.17
 569.4018  1.0558e-01    16.20
 569.4047  1.0907e-01    16.74
 569.4077  1.1107e-01    17.04
 569.4106  1.2885e-01    19.77
 569.4136  1.2696e-01    19.48
 569.4165  1.2380e-01    19.00
 569.4195  1.1369e-01    17.44
 569.4224  1.0933e-01    16.78
 569.4254  1.0495e-01    16.10
 569.4283  1.0310e-01    15.82
 569.4313  1.0004e-01    15.35
 569.4342  9.3667e-02    14.37
 569.4372  9.0554e-02    13.90
 569.4401  9.0176e-02    13.84
 569.4431  9.7684e-02    14.99
 569.4460  1.1353e-01    17.42
 569.4490  1.0757e-01    16.51
 569.4519  1.0409e-01    15.97
 569.4548  1.0399e-01    15.96
 569.4578  1.0116e-01    15.52
 569.4607  9.4805e-02    14.55
 569.4637  1.1234e-01    17.24
 569.4666  1.2244e-01    18.79
 569.4696  1.0879e-01    16.69
 569.4725  1.0955e-01    16.81
 569.4755  1.1248e-01    17.26
 569.4784  1.1545e-01    17.72
 569.4814  1.1716e-01    17.98
 569.4843  1.0804e-01    16.58
 569.4873  1.0779e-01    16.54
 569.4902  1.0779e-01    16.54
 569.4932  1.0454e-01    16.04
 569.4961  1.0295e-01    15.80
 569.4991  1.0735e-01    16.47
 569.5020  1.0592e-01    16.26
 569.5050  1.0250e-01    15.73
 569.5079  9.3844e-02    14.40
 569.5109  8.8393e-02    13.57
 569.5138  9.6804e-02    14.86
 569.5168  9.9853e-02    15.32
 569.5197  1.0640e-01    16.33
 569.5227  1.1737e-01    18.01
 569.5256  1.2463e-01    19.13
 569.5286  1.1620e-01    17.83
 569.5315  1.2118e-01    18.60
 569.5345  1.3706e-01    21.04
 569.5374  1.2275e-01    18.84
 569.5404  1.1350e-01    17.42
 569.5433  1.2310e-01    18.89
 569.5463  1.2116e-01    18.59
 569.5492  1.1456e-01    17.58
 569.5522  1.1703e-01    17.96
 569.5551  1.1883e-01    18.24
 569.5581  1.2315e-01    18.90
 569.5610  1.2083e-01    18.54
 569.5640  1.1420e-01    17.53
 569.5669  1.1109e-01    17.05
 569.5699  1.0907e-01    16.74
 569.5728  1.3087e-01    20.09
 569.5758  1.2674e-01    19.45
 569.5787  1.1372e-01    17.45
 569.5817  1.1103e-01    17.04
 569.5846  1.0922e-01    16.76
 569.5876  1.1796e-01    18.11
 569.5905  1.1552e-01    17.73
 569.5935  1.0895e-01    16.72
 569.5964  1.0898e-01    16.73
 569.5993  1.0901e-01    16.73
 569.6023  1.1293e-01    17.33
 569.6052  1.1140e-01    17.10
 569.6082  1.0812e-01    16.60
 569.6111  1.1678e-01    17.93
 569.6141  1.2149e-01    18.65
 569.6170  1.1246e-01    17.26
 569.6200  1.1944e-01    18.33
 569.6229  1.3483e-01    20.70
 569.6259  1.2915e-01    19.82
 569.6288  1.2589e-01    19.32
 569.6318  1.3837e-01    21.24
 569.6347  1.3106e-01    20.12
 569.6377  1.1635e-01    17.86
 569.6406  1.3724e-01    21.07
 569.6436  1.4742e-01    22.63
 569.6465  1.6462e-01    25.27
 569.6495  1.5647e-01    24.02
 569.6524  1.4230e-01    21.84
 569.6554  1.4508e-01    22.27
 569.6583  1.4586e-01    22.39
 569.6613  1.2844e-01    19.72
 569.6642  1.2669e-01    19.45
 569.6672  1.2412e-01    19.05
 569.6701  1.1420e-01    17.53
 569.6731  1.1237e-01    17.25
 569.6760  1.3257e-01    20.35
 569.6790  1.4395e-01    22.10
 569.6819  1.5929e-01    24.45
 569.6849  1.5904e-01    24.41
 569.6878  1.5720e-01    24.13
 569.6908  1.4094e-01    21.64
 569.6937  1.3508e-01    20.74
 569.6967  1.2793e-01    19.64
 569.6996  1.2391e-01    19.02
 569.7026  1.2126e-01    18.62
 569.7055  1.0967e-01    16.84
 569.7085  1.0984e-01    16.86
 569.7114  1.1006e-01    16.90
 569.7144  1.2458e-01    19.13
 569.7173  1.2852e-01    19.73
 569.7203  1.3570e-01    20.83
 569.7232  1.3102e-01    20.11
 569.7262  1.2682e-01    19.47
 569.7291  1.1541e-01    17.72
 569.7321  1.1234e-01    17.25
 569.7350  1.0896e-01    16.73
 569.7380  1.1386e-01    17.48
 569.7409  1.1746e-01    18.03
 569.7439  1.1713e-01    17.98
 569.7468  1.1812e-01    18.14
 569.7497  1.2148e-01    18.65
 569.7527  1.1880e-01    18.24
 569.7556  1.1704e-01    17.97
 569.7586  1.1223e-01    17.23
 569.7615  1.1366e-01    17.45
 569.7645  1.1641e-01    17.87
 569.7674  1.1629e-01    17.85
 569.7704  1.1661e-01    17.90
 569.7733  1.3371e-01    20.53
 569.7763  1.3050e-01    20.04
 569.7792  1.2456e-01    19.12
 569.7822  1.2788e-01    19.64
 569.7851  1.2851e-01    19.73
 569.7881  1.1567e-01    17.76
 569.7910  1.1748e-01    18.04
 569.7940  1.2023e-01    18.46
 569.7969  1.0675e-01    16.39
 569.7999  1.0242e-01    15.73
 569.8028  9.8388e-02    15.11
 569.8058  1.1046e-01    16.96
 569.8087  1.2403e-01    19.04
 569.8117  1.1675e-01    17.93
 569.8146  1.1809e-01    18.13
 569.8176  1.2822e-01    19.69
 569.8205  1.2786e-01    19.63
 569.8235  1.2807e-01    19.67
 569.8264  1.1680e-01    17.94
 569.8294  1.1576e-01    17.78
 569.8323  1.1934e-01    18.32
 569.8353  1.2211e-01    18.75
 569.8382  1.2350e-01    18.96
 569.8412  1.0694e-01    16.42
 569.8441  1.1270e-01    17.31
 569.8471  1.2733e-01    19.55
 569.8500  1.1306e-01    17.36
 569.8530  1.0623e-01    16.31
 569.8559  1.2254e-01    18.82
 569.8589  1.1331e-01    17.40
 569.8618  9.6834e-02    14.87
 569.8648  1.0254e-01    15.75
 569.8677  1.0559e-01    16.21
 569.8707  1.0901e-01    16.74
 569.8736  1.0914e-01    16.76
 569.8766  1.0911e-01    16.76
 569.8795  1.1546e-01    17.73
 569.8825  1.1986e-01    18.41
 569.8854  1.3407e-01    20.59
 569.8884  1.1877e-01    18.24
 569.8913  1.0439e-01    16.03
 569.8942  1.1172e-01    17.16
 569.8972  1.1580e-01    17.78
 569.9001  1.2533e-01    19.25
 569.9031  1.2273e-01    18.85
 569.9060  1.2100e-01    18.58
 569.9090  1.1698e-01    17.97
 569.9119  1.1789e-01    18.10
 569.9149  1.2101e-01    18.58
 569.9178  1.2358e-01    18.98
 569.9208  1.2477e-01    19.16
 569.9237  1.2044e-01    18.50
 569.9267  1.2370e-01    19.00
 569.9296  1.2916e-01    19.84
 569.9326  1.1960e-01    18.37
 569.9355  1.1651e-01    17.89
 569.9385  1.1620e-01    17.85
 569.9414  1.2209e-01    18.75
 569.9444  1.2898e-01    19.81
 569.9473  1.3221e-01    20.30
 569.9503  1.3533e-01    20.78
 569.9532  1.4548e-01    22.34
 569.9562  1.3812e-01    21.21
 569.9591  1.3231e-01    20.32
 569.9621  1.2852e-01    19.74
 569.9650  1.2915e-01    19.84
 569.9680  1.3206e-01    20.28
 569.9709  1.2651e-01    19.43
 569.9739  1.2366e-01    18.99
 569.9768  1.2309e-01    18.91
 569.9798  1.3405e-01    20.59
 569.9827  1.5194e-01    23.34
 569.9857  1.3674e-01    21.00
 569.9886  1.2989e-01    19.95
 569.9916  1.1844e-01    18.19
 569.9945  1.2243e-01    18.80
 569.9975  1.2658e-01    19.44
 570.0004  1.1942e-01    18.34
 570.0034  1.2260e-01    18.83
 570.0063  1.3876e-01    21.31
 570.0093  1.2925e-01    19.85
 570.0122  1.2215e-01    18.76
 570.0152  1.2592e-01    19.34
 570.0181  1.2521e-01    19.23
 570.0211  1.2213e-01    18.76
 570.0240  1.1921e-01    18.31
 570.0270  1.1720e-01    18.00
 570.0299  1.0122e-01    15.55
 570.0329  1.0625e-01    16.32
 570.0358  1.1341e-01    17.42
 570.0388  1.2335e-01    18.95
 570.0417  1.2530e-01    19.25
 570.0446  1.2150e-01    18.66
 570.0476  1.1715e-01    18.00
 570.0505  1.1345e-01    17.43
 570.0535  1.0931e-01    16.79
 570.0564  1.1760e-01    18.06
 570.0594  1.4204e-01    21.82
 570.0623  1.3415e-01    20.61
 570.0653  1.2907e-01    19.83
 570.0682  1.2121e-01    18.62
 570.0712  1.2280e-01    18.86
 570.0741  1.2529e-01    19.25
 570.0771  1.2807e-01    19.67
 570.0800  1.2667e-01    19.46
 570.0830  1.0848e-01    16.67
 570.0859  1.1236e-01    17.26
 570.0889  1.1654e-01    17.90
 570.0918  1.2007e-01    18.45
 570.0948  1.2648e-01    19.43
 570.0977  1.4434e-01    22.17
 570.1007  1.2698e-01    19.51
 570.1036  1.1606e-01    17.83
 570.1066  1.3575e-01    20.85
 570.1095  1.2590e-01    19.34
 570.1125  1.0745e-01    16.51
 570.1154  1.0737e-01    16.50
 570.1184  1.0955e-01    16.83
 570.1213  1.2738e-01    19.57
 570.1243  1.2135e-01    18.64
 570.1272  1.1517e-01    17.69
 570.1302  1.1179e-01    17.17
 570.1331  1.1026e-01    16.94
 570.1361  1.0713e-01    16.46
 570.1390  1.2163e-01    18.69
 570.1420  1.3099e-01    20.12
 570.1449  1.1894e-01    18.27
 570.1479  1.1322e-01    17.40
 570.1508  1.0307e-01    15.84
 570.1538  1.1787e-01    18.11
 570.1567  1.2329e-01    18.94
 570.1597  1.2290e-01    18.88
 570.1626  1.1656e-01    17.91
 570.1656  1.1063e-01    17.00
 570.1685  1.1435e-01    17.57
 570.1715  1.2091e-01    18.58
 570.1744  1.3875e-01    21.32
 570.1774  1.3329e-01    20.48
 570.1803  1.3079e-01    20.10
 570.1833  1.3869e-01    21.31
 570.1862  1.3377e-01    20.55
 570.1891  1.2649e-01    19.43
 570.1921  1.2944e-01    19.89
 570.1950  1.2894e-01    19.81
 570.1980  1.2228e-01    18.79
 570.2009  1.1967e-01    18.39
