 obs_wave   obs_eint  obs_pint
 632.4252  9.3785e-02    15.98
 632.4287  8.7939e-02    14.99
 632.4322  8.0609e-02    13.74
 632.4357  7.8615e-02    13.40
 632.4391  7.8059e-02    13.30
 632.4426  6.9535e-02    11.85
 632.4461  5.7377e-02     9.78
 632.4496  4.8905e-02     8.33
 632.4531  6.1394e-02    10.46
 632.4566  7.1510e-02    12.19
 632.4600  8.4026e-02    14.32
 632.4635  8.4173e-02    14.35
 632.4670  8.7199e-02    14.86
 632.4705  7.4124e-02    12.63
 632.4740  8.0357e-02    13.70
 632.4774  8.3868e-02    14.29
 632.4809  8.4561e-02    14.41
 632.4844  9.7180e-02    16.56
 632.4879  1.0677e-01    18.20
 632.4914  9.3731e-02    15.98
 632.4949  7.6601e-02    13.06
 632.4983  7.6576e-02    13.05
 632.5018  1.0072e-01    17.17
 632.5053  1.0766e-01    18.35
 632.5088  9.6881e-02    16.51
 632.5123  8.4539e-02    14.41
 632.5157  9.0333e-02    15.40
 632.5192  9.3318e-02    15.91
 632.5227  9.1401e-02    15.58
 632.5262  9.9949e-02    17.04
 632.5297  8.4695e-02    14.44
 632.5332  7.3979e-02    12.61
 632.5366  9.6121e-02    16.38
 632.5401  1.0195e-01    17.38
 632.5436  8.3652e-02    14.26
 632.5471  9.2067e-02    15.69
 632.5506  1.1887e-01    20.26
 632.5540  9.8366e-02    16.77
 632.5575  8.6225e-02    14.70
 632.5610  7.4512e-02    12.70
 632.5645  8.1664e-02    13.92
 632.5680  7.6302e-02    13.01
 632.5715  9.0835e-02    15.48
 632.5749  7.6273e-02    13.00
 632.5784  7.4498e-02    12.70
 632.5819  9.0099e-02    15.36
 632.5854  7.4408e-02    12.68
 632.5889  6.2370e-02    10.63
 632.5923  9.4319e-02    16.08
 632.5958  1.0825e-01    18.45
 632.5993  1.0172e-01    17.34
 632.6028  9.0446e-02    15.42
 632.6063  8.5698e-02    14.61
 632.6098  8.5752e-02    14.62
 632.6132  8.5543e-02    14.58
 632.6167  7.7972e-02    13.29
 632.6202  7.5921e-02    12.94
 632.6237  8.4009e-02    14.32
 632.6272  8.5285e-02    14.54
 632.6307  8.0104e-02    13.66
 632.6341  8.2534e-02    14.07
 632.6376  8.2606e-02    14.08
 632.6411  9.2400e-02    15.75
 632.6446  9.1003e-02    15.51
 632.6481  1.0942e-01    18.65
 632.6515  1.2970e-01    22.11
 632.6550  1.3678e-01    23.32
 632.6585  1.2022e-01    20.50
 632.6620  1.2192e-01    20.78
 632.6655  1.1969e-01    20.41
 632.6690  1.0311e-01    17.58
 632.6724  1.0266e-01    17.50
 632.6759  9.0132e-02    15.37
 632.6794  7.9486e-02    13.55
 632.6829  8.7820e-02    14.97
 632.6864  9.9264e-02    16.92
 632.6898  8.6415e-02    14.73
 632.6933  8.9813e-02    15.31
 632.6968  9.2858e-02    15.83
 632.7003  1.0645e-01    18.15
 632.7038  1.0903e-01    18.59
 632.7073  9.2169e-02    15.71
 632.7107  9.1798e-02    15.65
 632.7142  8.8003e-02    15.00
 632.7177  9.4732e-02    16.15
 632.7212  9.9735e-02    17.00
 632.7247  7.9745e-02    13.60
 632.7281  9.6854e-02    16.51
 632.7316  8.2798e-02    14.12
 632.7351  9.3026e-02    15.86
 632.7386  1.1298e-01    19.26
 632.7421  9.9596e-02    16.98
 632.7456  8.6769e-02    14.79
 632.7490  7.4518e-02    12.71
 632.7525  8.0860e-02    13.79
 632.7560  8.1401e-02    13.88
 632.7595  1.0390e-01    17.72
 632.7630  1.0004e-01    17.06
 632.7664  9.7140e-02    16.56
 632.7699  9.3567e-02    15.95
 632.7734  8.2404e-02    14.05
 632.7769  1.0134e-01    17.28
 632.7804  1.0045e-01    17.13
 632.7839  8.5580e-02    14.59
 632.7873  8.5363e-02    14.56
 632.7908  8.2825e-02    14.12
 632.7943  9.5855e-02    16.35
 632.7978  1.0125e-01    17.27
 632.8013  7.9292e-02    13.52
 632.8048  8.1007e-02    13.81
 632.8082  7.7293e-02    13.18
 632.8117  9.0898e-02    15.50
 632.8152  9.6054e-02    16.38
 632.8187  9.9782e-02    17.02
 632.8222  9.9189e-02    16.91
 632.8256  1.0157e-01    17.32
 632.8291  1.0381e-01    17.70
 632.8326  1.0876e-01    18.55
 632.8361  1.0689e-01    18.23
 632.8396  9.6787e-02    16.51
 632.8431  8.3305e-02    14.21
 632.8465  9.9049e-02    16.89
 632.8500  1.0699e-01    18.24
 632.8535  9.5438e-02    16.28
 632.8570  9.3992e-02    16.03
 632.8605  9.7952e-02    16.70
 632.8639  1.0304e-01    17.57
 632.8674  1.0104e-01    17.23
 632.8709  1.0476e-01    17.87
 632.8744  9.5964e-02    16.37
 632.8779  8.0106e-02    13.66
 632.8814  7.5686e-02    12.91
 632.8848  7.3301e-02    12.50
 632.8883  9.8394e-02    16.78
 632.8918  8.7436e-02    14.91
 632.8953  7.8414e-02    13.37
 632.8988  8.4325e-02    14.38
 632.9022  7.2582e-02    12.38
 632.9057  8.2784e-02    14.12
 632.9092  9.4227e-02    16.07
 632.9127  1.0585e-01    18.05
 632.9162  9.2346e-02    15.75
 632.9197  8.9696e-02    15.30
 632.9231  8.8944e-02    15.17
 632.9266  8.2791e-02    14.12
 632.9301  7.6174e-02    12.99
 632.9336  6.8897e-02    11.75
 632.9371  7.7584e-02    13.23
 632.9405  8.5023e-02    14.50
 632.9440  8.4077e-02    14.34
 632.9475  1.0969e-01    18.71
 632.9510  1.1967e-01    20.41
 632.9545  1.0398e-01    17.74
 632.9580  1.2257e-01    20.91
 632.9614  2.2310e-01    38.05
 632.9649  4.6800e-01    79.82
 632.9684  9.8991e-01   168.85
 632.9719  1.4135e+00   241.09
 632.9754  1.6512e+00   281.65
 632.9789  1.5794e+00   269.39
 632.9823  1.4212e+00   242.42
 632.9858  1.3541e+00   230.96
 632.9893  1.3892e+00   236.95
 632.9928  1.6699e+00   284.85
 632.9963  1.6071e+00   274.14
 632.9997  1.3257e+00   226.13
 633.0032  7.6627e-01   130.71
 633.0067  3.7380e-01    63.76
 633.0102  1.2754e-01    21.76
 633.0137  1.2398e-01    21.15
 633.0172  1.0822e-01    18.46
 633.0206  9.2298e-02    15.74
 633.0241  8.4254e-02    14.37
 633.0276  8.1534e-02    13.91
 633.0311  8.4648e-02    14.44
 633.0346  9.5193e-02    16.24
 633.0380  9.9721e-02    17.01
 633.0415  9.5699e-02    16.32
 633.0450  9.8433e-02    16.79
 633.0485  1.0068e-01    17.17
 633.0520  1.0191e-01    17.38
 633.0555  9.2964e-02    15.86
 633.0589  8.4575e-02    14.43
 633.0624  8.3507e-02    14.25
 633.0659  8.1909e-02    13.97
 633.0694  8.5955e-02    14.66
 633.0729  8.5833e-02    14.64
 633.0763  8.8308e-02    15.06
 633.0798  8.3291e-02    14.21
 633.0833  7.8286e-02    13.36
 633.0868  8.4842e-02    14.47
 633.0903  8.7140e-02    14.87
 633.0938  7.7791e-02    13.27
 633.0972  7.5438e-02    12.87
 633.1007  7.5584e-02    12.89
 633.1042  7.6447e-02    13.04
 633.1077  6.7448e-02    11.51
 633.1112  8.3061e-02    14.17
 633.1146  1.0070e-01    17.18
 633.1181  9.0151e-02    15.38
 633.1216  7.4563e-02    12.72
 633.1251  9.2998e-02    15.87
 633.1286  1.0360e-01    17.68
 633.1321  7.4479e-02    12.71
 633.1355  8.5637e-02    14.61
 633.1390  1.0351e-01    17.66
 633.1425  1.0100e-01    17.23
 633.1460  9.4603e-02    16.14
 633.1495  9.6861e-02    16.53
 633.1530  1.0634e-01    18.14
 633.1564  9.1767e-02    15.66
 633.1599  5.9850e-02    10.21
 633.1634  5.9253e-02    10.11
 633.1669  7.9289e-02    13.53
 633.1704  9.1429e-02    15.60
 633.1738  9.1350e-02    15.59
 633.1773  7.7412e-02    13.21
 633.1808  8.2033e-02    14.00
 633.1843  9.6895e-02    16.53
 633.1878  8.5605e-02    14.61
 633.1913  9.9469e-02    16.97
 633.1947  1.0254e-01    17.50
 633.1982  9.9638e-02    17.00
 633.2017  8.4646e-02    14.44
 633.2052  8.2649e-02    14.10
 633.2087  7.5404e-02    12.87
 633.2121  1.0062e-01    17.17
 633.2156  9.6745e-02    16.51
 633.2191  8.0805e-02    13.79
 633.2226  9.9124e-02    16.91
 633.2261  1.1140e-01    19.01
 633.2296  8.3163e-02    14.19
 633.2330  7.7624e-02    13.25
 633.2365  9.8492e-02    16.81
 633.2400  9.8212e-02    16.76
 633.2435  9.4185e-02    16.07
 633.2470  9.1057e-02    15.54
 633.2504  8.3838e-02    14.31
 633.2539  7.0890e-02    12.10
 633.2574  8.3179e-02    14.19
 633.2609  9.4700e-02    16.16
 633.2644  6.3614e-02    10.86
 633.2679  7.3981e-02    12.62
 633.2713  7.6932e-02    13.13
 633.2748  9.1955e-02    15.69
 633.2783  9.4519e-02    16.13
 633.2818  7.8536e-02    13.40
 633.2853  7.8673e-02    13.43
 633.2887  8.4358e-02    14.40
 633.2922  9.2649e-02    15.81
 633.2957  9.6400e-02    16.45
 633.2992  9.6034e-02    16.39
 633.3027  8.4241e-02    14.38
 633.3062  7.2194e-02    12.32
 633.3096  8.5602e-02    14.61
 633.3131  8.9334e-02    15.25
 633.3166  9.3717e-02    15.99
 633.3201  8.6396e-02    14.74
 633.3236  8.3925e-02    14.32
 633.3271  1.1271e-01    19.23
 633.3305  1.1186e-01    19.09
 633.3340  1.0891e-01    18.59
 633.3375  1.2848e-01    21.93
 633.3410  1.3376e-01    22.83
 633.3445  8.3437e-02    14.24
 633.3479  8.7819e-02    14.99
 633.3514  1.0169e-01    17.36
 633.3549  8.3949e-02    14.33
 633.3584  7.4694e-02    12.75
 633.3619  8.6535e-02    14.77
 633.3654  9.6195e-02    16.42
 633.3688  9.9780e-02    17.03
 633.3723  1.0486e-01    17.90
 633.3758  1.0893e-01    18.59
 633.3793  8.6834e-02    14.82
 633.3828  8.2674e-02    14.11
 633.3862  7.9027e-02    13.49
 633.3897  7.3271e-02    12.51
 633.3932  8.1673e-02    13.94
 633.3967  1.0700e-01    18.26
 633.4002  9.7898e-02    16.71
 633.4037  9.0759e-02    15.49
 633.4071  8.9945e-02    15.35
 633.4106  8.8693e-02    15.14
 633.4141  7.0556e-02    12.04
 633.4176  8.4990e-02    14.51
 633.4211  9.4152e-02    16.07
 633.4245  8.9255e-02    15.23
 633.4280  9.0866e-02    15.51
 633.4315  8.9715e-02    15.31
 633.4350  9.3897e-02    16.03
 633.4385  9.9163e-02    16.93
 633.4420  8.3568e-02    14.26
 633.4454  8.0357e-02    13.72
 633.4489  7.9351e-02    13.54
 633.4524  9.1600e-02    15.64
 633.4559  9.4376e-02    16.11
 633.4594  9.8048e-02    16.74
 633.4628  8.7442e-02    14.93
 633.4663  7.5122e-02    12.82
 633.4698  9.2180e-02    15.74
 633.4733  9.3450e-02    15.95
 633.4768  8.5668e-02    14.62
 633.4803  8.9157e-02    15.22
 633.4837  8.8637e-02    15.13
 633.4872  8.8949e-02    15.18
 633.4907  8.9154e-02    15.22
 633.4942  8.6217e-02    14.72
 633.4977  7.5767e-02    12.93
 633.5012  6.6783e-02    11.40
 633.5046  8.3126e-02    14.19
 633.5081  8.4440e-02    14.41
 633.5116  8.5481e-02    14.59
 633.5151  9.1628e-02    15.64
 633.5186  9.3565e-02    15.97
 633.5220  6.8730e-02    11.73
 633.5255  7.5382e-02    12.87
 633.5290  8.3666e-02    14.28
 633.5325  8.0813e-02    13.80
 633.5360  7.6011e-02    12.98
 633.5395  6.0857e-02    10.39
 633.5429  6.7985e-02    11.61
 633.5464  7.6191e-02    13.01
 633.5499  6.7061e-02    11.45
 633.5534  7.0598e-02    12.05
 633.5569  7.5840e-02    12.95
 633.5603  8.0921e-02    13.82
 633.5638  8.4407e-02    14.41
 633.5673  6.2012e-02    10.59
 633.5708  7.3433e-02    12.54
 633.5743  9.1034e-02    15.54
 633.5778  7.9953e-02    13.65
 633.5812  7.5334e-02    12.86
 633.5847  8.1396e-02    13.90
 633.5882  8.1619e-02    13.94
 633.5917  5.2730e-02     9.00
 633.5952  8.0675e-02    13.77
 633.5986  9.0608e-02    15.47
 633.6021  1.0161e-01    17.35
 633.6056  1.0313e-01    17.61
 633.6091  1.0970e-01    18.73
 633.6126  8.4446e-02    14.42
 633.6161  9.1840e-02    15.68
 633.6195  1.0250e-01    17.50
 633.6230  9.1116e-02    15.56
 633.6265  8.5101e-02    14.53
 633.6300  6.7781e-02    11.57
 633.6335  6.8909e-02    11.77
 633.6369  7.1321e-02    12.18
 633.6404  8.2597e-02    14.10
 633.6439  8.7323e-02    14.91
 633.6474  9.3072e-02    15.89
 633.6509  9.1506e-02    15.62
 633.6544  8.4920e-02    14.50
 633.6578  8.0659e-02    13.77
 633.6613  8.8099e-02    15.04
 633.6648  9.4309e-02    16.10
 633.6683  7.9902e-02    13.64
 633.6718  6.8635e-02    11.72
 633.6753  1.0570e-01    18.05
 633.6787  1.1043e-01    18.86
 633.6822  1.0075e-01    17.20
 633.6857  9.8032e-02    16.74
 633.6892  1.1284e-01    19.27
 633.6927  8.0538e-02    13.75
 633.6961  9.1653e-02    15.65
 633.6996  1.0505e-01    17.94
 633.7031  9.6702e-02    16.51
 633.7066  1.0097e-01    17.24
 633.7101  9.3124e-02    15.90
 633.7136  1.0561e-01    18.03
 633.7170  1.1821e-01    20.19
 633.7205  8.9506e-02    15.28
 633.7240  7.7883e-02    13.30
 633.7275  5.4214e-02     9.26
 633.7310  8.9106e-02    15.22
 633.7344  1.0800e-01    18.44
 633.7379  9.9188e-02    16.94
 633.7414  1.0095e-01    17.24
 633.7449  1.0375e-01    17.72
 633.7484  1.0697e-01    18.27
 633.7519  1.0304e-01    17.60
 633.7553  7.6414e-02    13.05
 633.7588  8.1177e-02    13.86
 633.7623  8.5016e-02    14.52
 633.7658  1.0883e-01    18.59
 633.7693  1.0704e-01    18.28
 633.7727  9.3946e-02    16.04
 633.7762  1.2571e-01    21.47
 633.7797  1.4086e-01    24.06
 633.7832  9.7614e-02    16.67
 633.7867  9.9113e-02    16.93
 633.7902  1.0154e-01    17.34
 633.7936  9.4493e-02    16.14
 633.7971  9.0943e-02    15.53
 633.8006  8.3133e-02    14.20
 633.8041  9.7490e-02    16.65
 633.8076  1.0959e-01    18.72
 633.8110  1.0522e-01    17.97
 633.8145  9.6951e-02    16.56
 633.8180  7.8367e-02    13.38
 633.8215  1.0803e-01    18.45
 633.8250  1.2041e-01    20.56
 633.8285  1.0011e-01    17.10
 633.8319  9.4324e-02    16.11
 633.8354  8.6898e-02    14.84
 633.8389  9.0240e-02    15.41
 633.8424  9.7273e-02    16.61
 633.8459  1.2142e-01    20.74
 633.8494  1.1633e-01    19.87
 633.8528  1.1267e-01    19.24
 633.8563  7.8753e-02    13.45
 633.8598  8.4988e-02    14.52
 633.8633  9.9131e-02    16.93
 633.8668  9.6211e-02    16.43
 633.8702  9.7480e-02    16.65
 633.8737  1.1664e-01    19.92
 633.8772  1.0779e-01    18.41
 633.8807  9.8802e-02    16.88
 633.8842  1.0616e-01    18.13
 633.8877  1.0012e-01    17.10
 633.8911  8.1053e-02    13.85
 633.8946  9.4966e-02    16.22
 633.8981  1.0167e-01    17.37
 633.9016  7.1918e-02    12.28
 633.9051  8.4271e-02    14.40
 633.9085  1.0182e-01    17.39
 633.9120  9.4775e-02    16.19
 633.9155  9.4068e-02    16.07
 633.9190  1.0124e-01    17.29
 633.9225  9.1471e-02    15.63
 633.9260  8.3903e-02    14.33
 633.9294  1.0786e-01    18.42
 633.9329  1.0882e-01    18.59
 633.9364  1.0875e-01    18.58
 633.9399  8.7180e-02    14.89
 633.9434  8.3508e-02    14.27
 633.9468  1.1713e-01    20.01
 633.9503  1.1064e-01    18.90
 633.9538  1.0416e-01    17.79
 633.9573  1.1172e-01    19.09
 633.9608  1.0993e-01    18.78
 633.9643  1.0415e-01    17.79
 633.9677  1.2079e-01    20.64
 633.9712  1.2812e-01    21.89
 633.9747  1.2476e-01    21.31
 633.9782  1.3589e-01    23.22
 633.9817  1.4938e-01    25.52
 633.9851  1.5626e-01    26.69
 633.9886  1.6071e-01    27.46
 633.9921  1.7021e-01    29.08
 633.9956  1.5212e-01    25.99
 633.9991  1.4135e-01    24.15
 634.0026  2.3998e-01    41.00
 634.0060  2.3807e-01    40.67
 634.0095  2.3516e-01    40.18
 634.0130  2.3514e-01    40.17
 634.0165  2.3553e-01    40.24
 634.0200  2.3919e-01    40.87
 634.0235  2.5737e-01    43.97
 634.0269  2.7116e-01    46.33
 634.0304  2.6167e-01    44.71
 634.0339  2.5541e-01    43.64
 634.0374  2.4578e-01    41.99
 634.0409  3.4930e-01    59.68
 634.0443  3.7488e-01    64.05
 634.0478  3.1695e-01    54.15
 634.0513  3.5761e-01    61.10
 634.0548  3.9405e-01    67.33
 634.0583  3.8644e-01    66.03
 634.0618  3.7783e-01    64.56
 634.0652  3.6118e-01    61.71
 634.0687  3.6044e-01    61.59
 634.0722  3.6056e-01    61.61
 634.0757  3.6444e-01    62.27
 634.0792  3.3970e-01    58.04
 634.0826  3.1491e-01    53.81
 634.0861  2.3820e-01    40.70
 634.0896  2.2697e-01    38.78
 634.0931  2.2075e-01    37.72
 634.0966  2.0145e-01    34.42
 634.1001  1.9319e-01    33.01
 634.1035  1.9640e-01    33.56
 634.1070  1.9811e-01    33.85
 634.1105  2.0035e-01    34.24
 634.1140  2.0010e-01    34.19
 634.1175  1.9462e-01    33.26
 634.1209  1.7967e-01    30.70
 634.1244  1.4716e-01    25.15
 634.1279  1.2952e-01    22.13
 634.1314  1.0288e-01    17.58
 634.1349  9.7125e-02    16.60
 634.1384  9.0694e-02    15.50
 634.1418  9.7656e-02    16.69
 634.1453  9.8679e-02    16.86
 634.1488  9.8495e-02    16.83
 634.1523  9.0861e-02    15.53
 634.1558  8.6852e-02    14.84
 634.1592  9.4083e-02    16.08
 634.1627  9.0303e-02    15.43
 634.1662  8.5969e-02    14.69
 634.1697  8.2659e-02    14.13
 634.1732  8.2988e-02    14.18
 634.1767  8.6002e-02    14.70
 634.1801  9.0768e-02    15.51
 634.1836  9.3045e-02    15.90
 634.1871  8.5476e-02    14.61
 634.1906  8.7230e-02    14.91
 634.1941  8.9533e-02    15.30
 634.1976  9.9389e-02    16.99
 634.2010  9.7907e-02    16.73
 634.2045  8.9249e-02    15.25
 634.2080  9.9590e-02    17.02
 634.2115  1.0440e-01    17.84
 634.2150  1.0056e-01    17.19
 634.2184  8.9550e-02    15.30
 634.2219  7.7076e-02    13.17
 634.2254  8.7117e-02    14.89
 634.2289  9.3952e-02    16.06
 634.2324  1.0815e-01    18.48
 634.2359  9.4998e-02    16.24
 634.2393  8.9170e-02    15.24
 634.2428  1.0006e-01    17.10
 634.2463  9.0744e-02    15.51
 634.2498  8.0717e-02    13.80
 634.2533  9.4199e-02    16.10
 634.2567  9.2751e-02    15.85
 634.2602  8.4441e-02    14.43
 634.2637  6.5165e-02    11.14
 634.2672  6.0672e-02    10.37
 634.2707  9.1697e-02    15.67
 634.2742  9.1445e-02    15.63
 634.2776  9.1344e-02    15.61
 634.2811  1.2260e-01    20.95
 634.2846  1.2648e-01    21.62
 634.2881  1.2886e-01    22.02
 634.2916  1.1740e-01    20.07
 634.2950  1.0964e-01    18.74
 634.2985  8.9732e-02    15.34
 634.3020  9.7895e-02    16.73
 634.3055  1.0472e-01    17.90
 634.3090  1.1189e-01    19.13
 634.3125  1.1227e-01    19.19
 634.3159  1.1182e-01    19.11
 634.3194  1.2601e-01    21.54
 634.3229  1.3057e-01    22.32
 634.3264  1.3041e-01    22.29
 634.3299  1.2107e-01    20.69
 634.3334  1.1473e-01    19.61
 634.3368  1.0369e-01    17.72
 634.3403  1.0328e-01    17.65
 634.3438  1.0323e-01    17.65
 634.3473  8.4693e-02    14.48
 634.3508  8.4125e-02    14.38
 634.3542  9.5035e-02    16.25
 634.3577  9.0074e-02    15.40
 634.3612  8.8046e-02    15.05
 634.3647  9.8449e-02    16.83
 634.3682  9.6585e-02    16.51
 634.3717  9.4631e-02    16.18
 634.3751  1.0102e-01    17.27
 634.3786  1.0275e-01    17.56
 634.3821  1.0482e-01    17.92
 634.3856  1.0718e-01    18.32
 634.3891  1.0443e-01    17.85
 634.3925  6.8154e-02    11.65
 634.3960  7.5597e-02    12.92
 634.3995  8.2209e-02    14.05
 634.4030  8.2147e-02    14.04
 634.4065  8.5809e-02    14.67
 634.4100  9.2695e-02    15.85
 634.4134  8.6899e-02    14.86
 634.4169  8.6320e-02    14.76
 634.4204  9.1875e-02    15.71
 634.4239  9.9995e-02    17.09
 634.4274  1.0567e-01    18.07
 634.4308  9.1335e-02    15.61
 634.4343  8.9812e-02    15.35
 634.4378  8.7660e-02    14.99
 634.4413  1.0221e-01    17.47
 634.4448  9.8794e-02    16.89
 634.4483  8.0079e-02    13.69
 634.4517  8.2316e-02    14.07
 634.4552  8.4036e-02    14.37
 634.4587  9.0180e-02    15.42
 634.4622  9.3645e-02    16.01
 634.4657  9.7391e-02    16.65
 634.4691  9.3925e-02    16.06
 634.4726  9.1191e-02    15.59
 634.4761  8.6280e-02    14.75
 634.4796  8.0948e-02    13.84
 634.4831  8.0584e-02    13.78
 634.4866  8.9648e-02    15.33
 634.4900  8.7584e-02    14.97
 634.4935  8.6037e-02    14.71
 634.4970  8.2531e-02    14.11
 634.5005  8.5374e-02    14.60
 634.5040  8.9558e-02    15.31
 634.5074  8.6951e-02    14.87
 634.5109  8.7468e-02    14.96
 634.5144  9.1776e-02    15.69
 634.5179  7.9046e-02    13.52
 634.5214  7.3216e-02    12.52
 634.5249  7.9453e-02    13.59
 634.5283  7.7875e-02    13.32
 634.5318  7.6528e-02    13.09
 634.5353  9.6579e-02    16.51
 634.5388  8.9952e-02    15.38
 634.5423  7.6571e-02    13.09
 634.5458  9.6159e-02    16.44
 634.5492  9.9751e-02    17.06
 634.5527  9.4246e-02    16.12
 634.5562  8.9868e-02    15.37
 634.5597  8.6681e-02    14.82
 634.5632  7.2745e-02    12.44
 634.5666  7.7748e-02    13.29
 634.5701  8.3413e-02    14.26
 634.5736  1.0545e-01    18.03
 634.5771  1.0169e-01    17.39
 634.5806  8.9455e-02    15.30
 634.5841  1.0769e-01    18.41
 634.5875  1.1352e-01    19.41
 634.5910  1.1416e-01    19.52
 634.5945  1.0757e-01    18.39
 634.5980  1.0305e-01    17.62
 634.6015  9.5935e-02    16.41
 634.6049  9.2838e-02    15.88
 634.6084  8.8896e-02    15.20
 634.6119  9.4961e-02    16.24
 634.6154  9.7687e-02    16.71
 634.6189  1.0265e-01    17.55
 634.6224  8.7390e-02    14.94
 634.6258  8.1944e-02    14.01
 634.6293  8.5018e-02    14.54
 634.6328  8.6731e-02    14.83
 634.6363  8.7985e-02    15.05
 634.6398  8.8113e-02    15.07
 634.6432  8.6521e-02    14.80
 634.6467  8.4357e-02    14.43
 634.6502  8.9996e-02    15.39
 634.6537  8.6748e-02    14.84
 634.6572  7.6759e-02    13.13
 634.6607  8.6572e-02    14.81
 634.6641  9.0190e-02    15.42
 634.6676  8.9808e-02    15.36
 634.6711  9.7408e-02    16.66
 634.6746  1.0301e-01    17.62
 634.6781  7.2753e-02    12.44
 634.6816  7.6912e-02    13.15
 634.6850  8.2758e-02    14.15
 634.6885  9.4272e-02    16.12
 634.6920  9.0298e-02    15.44
 634.6955  7.6008e-02    13.00
 634.6990  9.2941e-02    15.90
 634.7024  1.0049e-01    17.19
 634.7059  1.0595e-01    18.12
 634.7094  9.8179e-02    16.79
 634.7129  9.2627e-02    15.84
 634.7164  9.9293e-02    16.98
 634.7199  8.7263e-02    14.93
 634.7233  7.2276e-02    12.36
 634.7268  8.6908e-02    14.86
 634.7303  9.0290e-02    15.44
 634.7338  9.2068e-02    15.75
 634.7373  1.0201e-01    17.45
 634.7407  1.0403e-01    17.79
 634.7442  9.5537e-02    16.34
 634.7477  9.3161e-02    15.93
 634.7512  9.1382e-02    15.63
 634.7547  8.8369e-02    15.12
 634.7582  9.1614e-02    15.67
 634.7616  9.5262e-02    16.29
 634.7651  9.5115e-02    16.27
 634.7686  9.8699e-02    16.88
 634.7721  1.0506e-01    17.97
 634.7756  1.0468e-01    17.91
 634.7790  1.0253e-01    17.54
 634.7825  9.4646e-02    16.19
 634.7860  1.0754e-01    18.40
 634.7895  1.1362e-01    19.43
 634.7930  1.0773e-01    18.43
 634.7965  9.5541e-02    16.34
 634.7999  8.4308e-02    14.42
 634.8034  7.4660e-02    12.77
 634.8069  8.2372e-02    14.09
 634.8104  9.4086e-02    16.09
 634.8139  1.0263e-01    17.56
 634.8173  9.9580e-02    17.03
 634.8208  8.7611e-02    14.99
 634.8243  9.0100e-02    15.41
 634.8278  9.4077e-02    16.09
 634.8313  1.1070e-01    18.94
 634.8348  1.1087e-01    18.97
 634.8382  1.1383e-01    19.47
 634.8417  2.1264e-01    36.38
 634.8452  4.2080e-01    71.99
 634.8487  6.5367e-01   111.83
 634.8522  9.1983e-01   157.36
 634.8556  8.9623e-01   153.32
 634.8591  8.0668e-01   138.00
 634.8626  4.5627e-01    78.06
 634.8661  3.0608e-01    52.36
 634.8696  1.1269e-01    19.28
 634.8731  9.7015e-02    16.60
 634.8765  9.0811e-02    15.54
 634.8800  9.8969e-02    16.93
 634.8835  1.0054e-01    17.20
 634.8870  1.0230e-01    17.50
 634.8905  9.8935e-02    16.93
 634.8940  9.0033e-02    15.40
 634.8974  7.9403e-02    13.58
 634.9009  8.4962e-02    14.54
 634.9044  8.7341e-02    14.94
 634.9079  9.1944e-02    15.73
 634.9114  9.4458e-02    16.16
 634.9148  9.5752e-02    16.38
 634.9183  9.8533e-02    16.86
 634.9218  9.4095e-02    16.10
 634.9253  9.1656e-02    15.68
 634.9288  9.2148e-02    15.77
 634.9323  1.0080e-01    17.25
 634.9357  1.0824e-01    18.52
 634.9392  9.5701e-02    16.37
 634.9427  9.7854e-02    16.74
 634.9462  1.0181e-01    17.42
 634.9497  8.4824e-02    14.51
 634.9531  8.4538e-02    14.46
 634.9566  8.9136e-02    15.25
 634.9601  9.6699e-02    16.55
 634.9636  9.4628e-02    16.19
 634.9671  7.9513e-02    13.61
 634.9706  8.6034e-02    14.72
 634.9740  8.7377e-02    14.95
 634.9775  7.3014e-02    12.49
 634.9810  7.3043e-02    12.50
 634.9845  7.3069e-02    12.50
 634.9880  8.6113e-02    14.73
 634.9914  9.2342e-02    15.80
 634.9949  9.9086e-02    16.95
 634.9984  8.4296e-02    14.42
 635.0019  8.5584e-02    14.64
 635.0054  9.2257e-02    15.79
 635.0089  1.0013e-01    17.13
 635.0123  1.0499e-01    17.97
 635.0158  1.1479e-01    19.64
 635.0193  1.0331e-01    17.68
 635.0228  9.3749e-02    16.04
 635.0263  6.9357e-02    11.87
 635.0297  9.2510e-02    15.83
 635.0332  1.0651e-01    18.23
 635.0367  8.2169e-02    14.06
 635.0402  8.7079e-02    14.90
 635.0437  9.1885e-02    15.72
 635.0472  9.7794e-02    16.74
 635.0506  1.0097e-01    17.28
 635.0541  1.0486e-01    17.95
 635.0576  8.5377e-02    14.61
 635.0611  8.9029e-02    15.24
 635.0646  1.0495e-01    17.96
 635.0681  1.0247e-01    17.54
 635.0715  1.0348e-01    17.71
 635.0750  1.1117e-01    19.02
 635.0785  1.1111e-01    19.01
 635.0820  1.1031e-01    18.88
 635.0855  1.0480e-01    17.94
 635.0889  8.8005e-02    15.06
 635.0924  7.6388e-02    13.07
 635.0959  9.7927e-02    16.76
 635.0994  9.4696e-02    16.21
 635.1029  9.1591e-02    15.68
 635.1064  9.4541e-02    16.18
 635.1098  9.3572e-02    16.01
 635.1133  9.1722e-02    15.70
 635.1168  9.7110e-02    16.62
 635.1203  9.7275e-02    16.65
 635.1238  9.4358e-02    16.15
